countries,Livestock_prior,Waste_prior,Oil-Gas_prior,Rice_prior,Coal_prior,Reservoirs_prior,Other_prior,AnthroTotal_prior,Total_prior,Livestock_post,Waste_post,Oil-Gas_post,Rice_post,Coal_post,Reservoirs_post,Other_post,AnthroTotal_post,Total_post,Livestock_post_min,Waste_post_min,Oil-Gas_post_min,Rice_post_min,Coal_post_min,Reservoirs_post_min,Other_post_min,AnthroTotal_post_min,Total_post_min,Livestock_post_max,Waste_post_max,Oil-Gas_post_max,Rice_post_max,Coal_post_max,Reservoirs_post_max,Other_post_max,AnthroTotal_post_max,Total_post_max,sensitivity
Sri Lanka,0.0668198927139857,0.09818416973467214,0.00010072174015437725,0.0,0.0,0.0,0.030242146320102917,0.19534693050891513,0.19534693050891513,0.19203546468275434,0.2562451530226879,0.0002901588906316563,0.0,0.0,0.0,0.08191574954766234,0.5304865261437363,0.5304865261437363,0.05287476412815792,0.0705541658539029,7.989192479202853e-05,0.0,0.0,0.0,0.022554562735946963,0.14606338464279978,0.14606338464279978,0.013520465876967425,0.018041218861865216,2.042895246544713e-05,0.0,0.0,0.0,0.005767367493160966,0.03734948118445902,0.03734948118445902,0.2824913263320923
Sudan,2.0064350780590066,0.07700489821448576,0.04215344002230624,0.0,0.0,0.3264498910927764,0.06543119337774916,2.517474500766324,2.517474500766324,3.652742113408799,0.13686328357269362,0.025378430357541195,0.0,0.0,0.6093018667710643,0.10285404759049063,4.527139741700589,4.527139741700589,1.0609746792961836,0.0,0.0041676002253121965,0.0,0.0,0.1328130833726323,0.001292066495920341,0.7099587662105948,0.7099587662105948,0.25787569425494006,0.030353933215119616,0.03171915953603571,0.0,0.0,0.2930963447828596,0.02109262866073454,0.17007483142540725,0.17007483142540725,0.5541002722040825
Suriname,0.002701200327108474,0.003954190270048993,0.010024349055976241,0.011450156216216803,0.0,0.07258527835304882,0.0007044426602881991,0.10141961688268752,0.10141961688268752,0.003547217334282458,0.004783286919303378,0.01199761557022386,0.024774557625883594,0.0,0.06656054202065148,0.0010040861973581669,0.11266730566770294,0.11266730566770294,0.0005567616026307593,0.0004537349502971985,0.0010627558875631344,0.010531579337969804,0.0,0.016940560174742214,0.0002311380899312973,0.006330053771205324,0.006330053771205324,0.0005787278210259311,0.0011563167443365179,0.003200964469049994,0.010446282686366552,0.0,0.011552455725902577,0.0001698930649836894,0.0064964635575714275,0.0064964635575714275,0.1166188647800933
Sweden,0.12467344194400282,0.02468677019460121,0.0014423880769238683,0.0,0.0,0.36344492082780977,0.04427269991891855,0.5585202209622563,0.5585202209622563,0.2207987758093545,0.034607670226116286,0.001802031243527251,0.0,0.0,0.12421791336348112,0.051568237525869004,0.4329946281683482,0.4329946281683482,0.05656118738480159,0.009468685897417308,0.0004266905184455603,0.0,0.0,0.22141535207815033,0.01742434471233629,0.27976278212160743,0.27976278212160743,0.011111793325381647,0.0,1.5700018429286094e-05,0.0,0.0,0.05663240002864545,0.0,0.0,0.0,0.829447420876791
Switzerland,0.15176809571167896,0.01923013177972139,0.007464831849168812,0.0,0.0,0.00950930541916011,0.01808445803009033,0.20605682278981963,0.20605682278981963,0.2233130854152714,0.02612752128890994,0.010788998291298821,0.0,0.0,0.01458975032326602,0.024793885844059647,0.29961324116280585,0.29961324116280585,0.0012655674869372913,8.954730267113353e-05,1.0504630844161353e-05,0.0,0.0,0.0004584131116206411,0.0,0.00110474252558046,0.00110474252558046,0.021369219453384547,0.0031633424918442385,0.001105724503926389,0.0,0.0,0.0005923074967083292,0.0034080293383223458,0.02963862328418576,0.02963862328418576,0.8892599048457668
Syria,0.14003007441193324,0.11719519592583288,0.03135662919507281,0.0,0.0,0.05524268912757075,0.004118914703897466,0.3479435033643071,0.3479435033643071,0.7360771760210559,0.31954019327646865,0.20036995495882312,0.0,0.0,0.13810789175000637,0.018871783644890363,1.4129669996512446,1.4129669996512446,0.5302670145842203,0.1453291350827448,0.16053397395511557,0.0,0.0,0.015234373653399164,0.012726532612433466,0.8455349538319983,0.8455349538319983,0.009352266957401545,0.03337588817405718,0.017703268698865043,0.0,0.0,0.06845987907875067,0.0017425037321644847,0.04693955390908888,0.04693955390908888,0.2967053769479358
Taiwan,0.044371085507124826,0.4755390967510572,0.032514873075396585,0.0,0.0,0.0,0.02804858014464193,0.5804736354782206,0.5804736354782206,0.03179554471655486,0.4019300520123326,0.028307920746618975,0.0,0.0,0.0,0.02326214762203287,0.48529566509753935,0.48529566509753935,0.009907134785851451,0.07217949162533022,0.0045278111849502145,0.0,0.0,0.0,0.0028837913141585916,0.08949822891029052,0.08949822891029052,0.007166186272905259,0.058965971922580906,0.003964898519253697,0.0,0.0,0.0,0.003187256665071598,0.0732843133798115,0.0732843133798115,0.7531644524153699
Tajikistan,0.13299352604554615,0.02599687282285757,0.023220173549329454,0.0,0.010445106294634228,0.05725383579233509,0.00524142991884663,0.25515094442354913,0.25515094442354913,0.057866114238975655,0.015118712521632409,0.017605972377401663,0.0,0.0035495663394861285,0.03590598858078364,0.002424489209697132,0.13247084326797662,0.13247084326797662,0.12169143557782262,0.003263746432355937,0.0020583112394486573,0.0,0.027678725076818705,0.021733436602842045,0.0032469805524913313,0.17967263548177928,0.17967263548177928,0.024620381010816983,0.0037992165940665835,0.002565492998997984,0.0,0.0022660848904984972,0.007985114773610587,0.0009259203546067374,0.042162210622597396,0.042162210622597396,0.6067669464670957
United Republic of Tanzania,2.571018586333947,1.1798847526010865,0.002317735347956554,1.759902325548518,0.004889091451196386,0.046524301391795406,0.20612761935882196,5.770664412033323,5.770664412033323,3.7825432645582473,1.3945538518878184,0.002889850171499034,1.1306399654634514,0.0305696200420974,0.14451414511676536,0.2946985086056195,6.7804092058454986,6.7804092058454986,0.8540340657053584,0.20454372282680766,0.00023206718402256485,0.1708551371617827,0.020948981180296863,0.08651880387284133,0.05320714045456279,0.9490339168567559,0.9490339168567559,0.22798506282170417,0.10756583327903568,2.5764699063346008e-05,0.2739132594324398,0.0029155370131159417,0.01597196187773134,0.010741548903526132,0.14882694648624728,0.14882694648624728,0.7428204485200718
Thailand,0.3394807558648003,0.5185950415675433,0.43207898526682303,1.3238182115849846,0.023286134863839666,0.1700617781696884,0.1618149045884939,2.9691358119061735,2.9691358119061735,0.33472674445883716,0.5830362722979354,0.5832813599595317,2.8743580847362304,0.04588731365174462,0.1977007064710814,0.2717728159849014,4.890763297560262,4.890763297560262,0.07848911417820864,0.0774649968516985,0.02778524970544327,0.8118864533910077,0.0116701017118453,0.055188888859529495,0.054481046938803734,1.0744305874584064,1.0744305874584064,0.039923130438268506,0.012333770044406056,0.17530432656598072,0.1335497174586937,0.0030979081905027836,0.002408278442492806,0.013023047698438484,0.3421742319737815,0.3421742319737815,0.7063933905489456
Togo,0.09103992543128228,0.011342497473021277,0.0001399480931857992,0.0052827669741176584,0.0,0.015931390833840958,0.022484651089556478,0.14622117989500444,0.14622117989500444,0.06519600477152458,0.008767068076761381,0.00010561669440439777,0.003949651625423146,0.0,0.011897205934888494,0.016804593708603724,0.10672014081160572,0.10672014081160572,2.2587182152866703e-05,0.0,0.0,0.0,0.0,1.71620936628928e-05,0.0,0.0,0.0,0.011381882260743936,0.0010884607725885134,1.4761714463334377e-05,0.0005990851635038624,0.0,0.0018076409639727637,0.0024348156687967505,0.017326646544069166,0.017326646544069166,0.0762902841998575
Trinidad and Tobago,0.0034973174583550998,0.026051665965735903,0.09020915466434469,0.0,0.0,0.0,0.012237458212795219,0.13199559630123092,0.13199559630123092,0.002212223480966117,0.016381270110682425,0.058422605759349246,0.0,0.0,0.0,0.007633223640456247,0.08464932299145404,0.08464932299145404,0.0017851397188372964,0.013435931970273573,0.043897655395097566,0.0,0.0,0.0,0.0063487427938046966,0.06546746987801313,0.06546746987801313,0.001054053227598938,0.007932784611355263,0.02600226013251742,0.0,0.0,0.0,0.0037610704744233357,0.03875016844589495,0.03875016844589495,0.0963981967954717
Tunisia,0.10883255907562832,0.1441351025587742,0.028570487351646065,0.0,0.0,0.0056900712297152005,0.014427290233294816,0.30165551044905864,0.30165551044905864,0.15362683638616365,0.2399377974398795,0.09318468942867253,0.0,0.0,0.010697708629211183,0.02103855738100148,0.5184855892649283,0.5184855892649283,0.03872125275904931,0.07316321226938646,0.057849527708719074,0.0,0.0,0.004056691057549376,0.005276760947852784,0.17906744474255698,0.17906744474255698,0.021573249511886522,0.023808328368684323,0.012949484215205143,0.0,0.0,0.0006101065376955626,0.0024453014252776156,0.0613864700587492,0.0613864700587492,0.5897542155948243
Turkey,1.5556162531832793,0.5660500171401949,0.11493272182731236,0.010682407628256134,0.22229844343790114,0.25294335909057186,0.2555766536747813,2.978099855982297,2.978099855982297,1.300845524408713,0.6572190473151843,0.1515853266054769,0.011147679134806472,0.19434925992072452,0.28705564374588954,0.3197554570426462,2.9219579381734406,2.9219579381734406,0.3562385408218455,0.15875712268458908,0.03264453273482039,0.001999603375368836,0.11697011719199132,0.035835052309215076,0.0842736918368299,0.7482512354922419,0.7482512354922419,0.05858687806210905,0.06075875649137241,0.02870582830317267,0.001195130877977197,0.004476151884275664,0.01434623673700297,0.0412265748302329,0.20097678222387438,0.20097678222387438,0.7325460423481602
Turkmenistan,0.34273195316193733,0.0191239353015819,1.3257439154043233,0.0010773730103961722,0.0,0.019774982732154844,0.0073259839555868695,1.7157781435659805,1.7157781435659805,1.7668534700579546,0.14604942527179612,5.0929804024284255,0.0024136687883225282,0.0,0.026830623134452527,0.11802233910845926,7.153149928789411,7.153149928789411,1.2770761732741287,0.11254669053770495,1.5302925845347919,0.0012117950200808323,0.0,0.002773572024079289,0.10531948272887834,2.985806579040575,2.985806579040575,0.5861595342139934,0.0,0.0,0.05498193494265457,0.0,0.0632175458931889,0.0,0.5420066474912364,0.5420066474912364,0.7141256860908989
Uganda,0.6232327200220765,0.3158068488686759,0.009592870926409643,0.016142596595883355,0.0,0.0,0.10778500056200169,1.0725600369750472,1.0725600369750472,1.1631712720801555,0.3424761860101373,0.01627931299043153,0.036208570231397876,0.0,0.0,0.17515743228518563,1.7332927735973078,1.7332927735973078,0.19439953185220094,0.014007093242332902,0.0012899848342271935,0.007849804519535944,0.0,0.0,0.006129732783569514,0.017419687062886657,0.017419687062886657,0.15901582192978347,0.19224936692664696,0.002043117493877568,0.005061552108753399,0.0,0.0,0.026907330325070478,0.3142484932297769,0.3142484932297769,0.344511672385284
Ukraine,0.3221848044833357,0.4623421225603309,1.476078909629617,0.0,0.41278117175031576,0.37756212327487293,0.06280232359307457,3.1137514552915464,3.1137514552915464,0.47782430171683593,0.44216033003116395,1.6402401368536887,0.0,0.22055838630564076,0.18577133655517106,0.07229191699654411,3.0388464084590447,3.0388464084590447,0.06518351488169727,0.05042744143125283,0.1245768116319037,0.0,0.1073787923933372,0.083153460468036,0.005763711640607391,0.37737039335220013,0.37737039335220013,0.022883630983334624,0.011162476014590583,0.06487860861682404,0.0,0.01362628685647821,0.0506564972737476,0.002698543665229161,0.0730758742804496,0.0730758742804496,0.8883643801769986
United Arab Emirates,0.03997044160464718,0.4694549351974765,1.4271153824150462,0.0,0.0,0.0,0.016004573946978642,1.9525453331641487,1.9525453331641487,0.025601432735570914,0.26168418527410436,0.4201459674081913,0.0,0.0,0.0,0.009487909146612862,0.7169194945644795,0.7169194945644795,0.0015974716680126136,0.0,0.3136817364463743,0.0,0.0,0.0,1.7076003665118106e-05,0.2912836972116488,0.2912836972116488,0.006707530213126121,0.05631279873540501,0.2011997666763059,0.0,0.0,0.0,0.0023247224433306686,0.2639456231713361,0.2639456231713361,0.916590701470356
United Kingdom,0.9947390454525876,0.6113235202763221,0.1679270795159527,0.0,0.018992439245376788,0.00930229852032491,0.07593599869537024,1.8782203817059342,1.8782203817059342,0.6881127453083212,0.4346064368700131,0.13849564594673403,0.0,0.008442053271497186,0.004811924966971653,0.054014635913848155,1.3284834422773855,1.3284834422773855,0.24301976636295775,0.09832067083750584,0.013301744406832156,0.0,0.016227727848744263,0.006987096899070917,0.02964147796042217,0.40749848431553326,0.40749848431553326,0.07066273882501961,0.01310317631705532,0.0028463358972714847,0.0,0.003792090444040828,0.0016467551281442623,0.004726683338284257,0.09383398983583291,0.09383398983583291,0.7820744406569077
United States of America,9.140943889880518,5.137798188875889,8.507771870906543,0.5938959660418033,1.864176583944616,1.9949851116981658,0.6936066350695403,27.933178246417075,27.933178246417075,11.83553690653392,5.81983038687978,13.204523190778945,0.44009143463826883,2.06029459686508,1.7649190319653836,0.8171041346487816,35.94229968231016,35.94229968231016,1.204592158180679,0.7151368542749923,2.6709613515604325,0.0,0.15916398351418826,0.26082064928337023,0.08242329923309166,4.788039324679044,4.788039324679044,0.35581569368803656,0.24751778336368613,0.5694876479730837,0.023721560044620338,0.04710896351858196,0.17426036515681553,0.03167286303287109,1.2520044051213475,1.2520044051213475,0.8741105576280439
Uruguay,0.688674264195918,0.05377808419902719,0.00024518018635240503,0.014113508616839524,0.0,0.18180724484433583,0.0103233813761291,0.9489416634186022,0.9489416634186022,0.9004648174809977,0.05292437313996216,0.0002491040478132894,0.022619935560052845,0.0,0.12927285976863573,0.011347938172344071,1.1168790281698058,1.1168790281698058,0.17726646550854153,0.015346395380941819,4.134599685740728e-05,0.007208182848563846,0.0,0.08897824407631805,0.0025870233748397573,0.23091991168975046,0.23091991168975046,0.11215434764091614,0.0006884505740200192,0.0,0.006177070479155371,0.0,0.020001182578293253,0.0,0.09167327424187222,0.09167327424187222,0.423606018761938
Uzbekistan,0.6136222289658926,0.3348922370868946,1.785695506468162,0.0,0.005216916216837822,0.004719092121463161,0.027218524329578605,2.7713645051888283,2.7713645051888283,0.7707436590738179,0.4067790031620274,2.2708277106054364,0.0,0.002047450517385677,0.0015548403064033897,0.03204445165763208,3.483997115322703,3.483997115322703,0.08025938007157896,0.028248043563311898,0.18630348120710272,0.0,0.002535798521162018,0.007747197874566066,0.0012924585707962816,0.279783734200191,0.279783734200191,0.0,0.015689413576984113,0.0,0.0,0.0010121626186746211,0.0010547149321896137,0.0025221578593329144,0.0,0.0,0.8382001566448791
Venezuela,0.7902854500618752,0.29091102336159236,0.7739570988006607,0.029073648069767713,0.0003595735284187034,0.6719643869400902,0.02139361992285438,2.577944800685259,2.577944800685259,2.7356277795287585,1.5557769927329668,3.697706198078895,0.07444760417166596,0.0003398968651985746,0.7765948570436827,0.1357619921036659,8.976255320524833,8.976255320524833,1.3421513589669032,1.095907761418208,1.8168286479362685,0.043457657944930346,3.567101602110071e-05,0.0,0.10040276727877652,4.238377534964678,4.238377534964678,0.017102348608863505,0.2871673160257131,0.4567279008713676,0.023706011313241432,5.7139511774735704e-05,0.16131330326583393,0.024212556870804758,0.5879603370759305,0.5879603370759305,0.5252176621406162
Vietnam,0.49846061315250617,0.7483539590065794,0.4528370062273939,1.7998462952177168,0.1028362341167476,0.25930332233753,0.1604045238119152,4.022041953870389,4.022041953870389,0.5747238280679446,0.8915575674830044,0.36600532505149475,1.8587139935855594,0.07588659084959988,0.39419790670697047,0.22010546578919016,4.381190677533764,4.381190677533764,0.08607090589107452,0.14026262493468666,0.2043005821713115,0.3422822619591337,0.1147097129637426,0.15498031495986922,0.047590289432617366,1.0308268355811716,1.0308268355811716,0.026418154666504656,0.010865293815356947,0.0694584402274106,0.058859719772143215,0.01588814829667473,0.032899391752928,0.01454514425384651,0.00970809346128032,0.00970809346128032,0.7558532009324678
Yemen,0.20750709030889813,0.11104009383474664,0.023123278518878233,0.0,0.0,0.0,0.002493659560326909,0.34416412222285,0.34416412222285,0.5753479301806593,0.4799047035848779,0.07380314811429502,0.0,0.0,0.0,0.00564042520350521,1.1346962070833375,1.1346962070833375,0.33647688927750286,0.3506345237603826,0.04549143280799771,0.0,0.0,0.0,0.0029882173713585594,0.7354451153553327,0.7354451153553327,0.0,0.05210669459247752,0.03508249142492928,0.0,0.0,0.0,0.0003516290648291221,0.08182245742524996,0.08182245742524996,0.1921908639821699
Zambia,0.5291386776634304,0.007384606794191026,2.3871288555018667e-05,0.00047067376748142315,0.0006838323559351717,0.07558799894102101,0.06821264911048117,0.6815023099210952,0.6815023099210952,1.3899885302922421,0.015935870165869268,4.7622120043993815e-05,0.0009697623059954642,0.000828344828737857,0.2764669134055843,0.1846665875672563,1.8689036306857294,1.8689036306857294,0.6420326456393597,0.005464036810196209,1.4576468580417087e-05,0.0004319197239340968,0.00010282601009902728,0.14983319497181374,0.08426867891424694,0.8820521636617875,0.8820521636617875,0.09991906082506108,0.0012519993767249882,3.185412799250807e-06,5.749782939211119e-05,0.00015787617013902574,0.008398053514294901,0.010361887066037051,0.12010530141834885,0.12010530141834885,0.3446303893244135
Zimbabwe,0.3768066951599697,0.025984267962793427,0.0005016119472251156,0.0,0.005601839207823076,0.3740276205737672,0.09700668063388929,0.8799287154854677,0.8799287154854677,0.7987839078384541,0.03674735439080787,0.002069778932141732,0.0,0.019687811645887836,0.14824275339827017,0.18629574919833441,1.191827355403896,1.191827355403896,0.3126311125064206,0.0034730299454516916,0.001274570908579732,0.0,0.012883852335602197,0.018420701545337786,0.06129708651036593,0.34018797459567907,0.34018797459567907,0.052862277323852847,0.00023853353109765801,0.0,0.0,0.004882893153440256,0.07505034585861792,0.008595958136209086,0.04809357220636756,0.04809357220636756,0.8842927080661612
eSwatini,0.04223343819593118,0.08823734988711134,0.00032583752303411205,0.0,0.003107583765034847,0.00014552206030816233,0.0050803689050954864,0.13913010033651513,0.13913010033651513,0.03746195802827336,0.06570594577326465,0.0002740313094463952,0.0,0.002758637098202569,9.546142516672519e-05,0.004292869942599241,0.11058890357695293,0.11058890357695293,0.0036463434362947814,0.008088365249428138,2.919498440804311e-05,0.0,0.00017409802101976592,1.6458873997191362e-05,0.0004477876128883571,0.012400000987728158,0.012400000987728158,0.0036174808633900185,0.01577560963518297,3.749226227691468e-05,0.0,0.00030667939790187575,3.4276413435478e-05,0.0005743031657942056,0.02034584173798147,0.02034584173798147,0.4448240614936696
